event_id,detector_id,track_id,particle,creator_process,entry_time_ns,energy_dep_MeV
42758,LaBr3-0,49138,e-,phot,882982956136.050415,0.001184
42758,LaBr3-0,49139,e-,phot,882982956136.050415,0.001177
42758,LaBr3-0,49140,e-,phot,882982956136.050415,0.000028
42758,LaBr3-0,49141,e-,phot,882982956136.050415,0.000094
42758,LaBr3-0,49142,e-,phot,882982956136.050415,0.000101
42758,LaBr3-0,49143,e-,phot,882982956136.050415,0.000028
42758,LaBr3-0,49144,e-,phot,882982956136.050415,0.000043
42758,LaBr3-0,49145,e-,phot,882982956136.050415,0.000030
42758,LaBr3-0,49146,e-,phot,882982956136.050415,0.000031
42758,LaBr3-0,49147,e-,phot,882982956136.050415,0.000031
42758,LaBr3-0,49148,e-,phot,882982956136.050415,0.000056
42758,LaBr3-0,49149,e-,phot,882982956136.050415,0.000043
42758,LaBr3-0,46811,gamma,eBrem,882982956136.049805,0.000306
42758,LaBr3-0,227,e-,compt,882982956136.046631,1.119835
42758,LaBr3-0,228,e-,compt,882982956136.046631,0.000065
42758,LaBr3-0,229,e-,compt,882982956136.046631,0.000045
42758,LaBr3-0,230,e-,compt,882982956136.046631,0.000013
42758,LaBr3-0,226,gamma,RadioactiveDecay,882982956135.993164,0.000085
42771,EJ309-0,2486,e-,RadioactiveDecay,29850854317.287689,0.308040
43030,EJ309-41,2632,C12,hadElastic,45747.552440,0.152441
43030,EJ309-34,2319,e-,compt,45726.906666,0.023796
43030,EJ309-34,4,gamma,nFissionHP,45726.903753,0.000035
43030,EJ309-27,54,e-,compt,31608200349.010994,0.000114
43030,EJ309-27,55,e-,compt,31608200349.071266,0.156526
43030,EJ309-34,2320,e-,compt,45726.906666,0.000256
43030,EJ309-27,53,gamma,RadioactiveDecay,31608200348.999020,0.000027
43266,EJ309-11,4241,e-,compt,138757164686.685822,0.000256
43266,EJ309-11,3458,e-,compt,138757164686.494507,0.014057
43266,EJ309-11,4240,e-,compt,138757164686.685822,0.039995
43266,EJ309-11,3459,e-,compt,138757164686.638763,0.047417
43266,EJ309-11,3457,gamma,RadioactiveDecay,138757164686.480682,0.000058
44127,EJ309-6,37578,e-,compt,45727.200460,0.001738
44127,EJ309-6,37579,e-,compt,45727.200460,0.000256
44127,EJ309-6,36658,e-,compt,45726.962228,0.021709
44127,EJ309-6,36660,e-,compt,45727.109809,0.052081
44127,EJ309-6,15,gamma,nFissionHP,45726.936185,0.000067
44127,EJ309-6,36659,e-,compt,45726.962228,0.000273
44127,EJ309-4,2438,e-,RadioactiveDecay,655084472803.747925,2.645289
45898,EJ309-7,2215,e-,compt,262210035233582.312500,0.048659
45898,EJ309-7,2214,gamma,RadioactiveDecay,262210035233582.187500,0.000009
45898,LaBr3-1,40632,e-,compt,1247339432138.617920,0.092432
45898,LaBr3-1,40633,e-,compt,1247339432138.617920,0.000030
45898,LaBr3-1,2951,e-,compt,1247339432138.614990,0.493685
45898,LaBr3-1,2952,e-,compt,1247339432138.614990,0.000056
45898,LaBr3-1,2953,e-,compt,1247339432138.614990,0.000027
45898,LaBr3-1,2954,e-,compt,1247339432138.614990,0.000044
45898,LaBr3-1,2955,e-,compt,1247339432138.614990,0.000030
45898,LaBr3-1,2950,gamma,RadioactiveDecay,1247339432138.536865,0.000084
45981,LaBr3-1,16,e-,RadioactiveDecay,314118455144.841553,0.216056
46689,LaBr3-1,98,e-,phot,2091561201.120302,0.060872
46689,LaBr3-1,528,e-,phot,2091561201.121387,0.019560
46689,LaBr3-1,647,e-,phot,2091561201.121418,0.010325
46689,LaBr3-1,648,e-,phot,2091561201.121418,0.001289
46689,LaBr3-1,649,e-,phot,2091561201.121418,0.000028
46689,LaBr3-1,650,e-,phot,2091561201.121418,0.000044
46689,LaBr3-1,651,e-,phot,2091561201.121418,0.000043
46689,LaBr3-1,652,e-,phot,2091561201.121418,0.000030
46689,LaBr3-1,529,gamma,phot,2091561201.121387,0.000121
46689,LaBr3-1,530,e-,phot,2091561201.121387,0.001184
46689,LaBr3-1,531,e-,phot,2091561201.121387,0.000027
46689,LaBr3-1,532,e-,phot,2091561201.121387,0.000027
46689,LaBr3-1,533,e-,phot,2091561201.121387,0.000031
46689,LaBr3-1,534,e-,phot,2091561201.121387,0.000043
46689,LaBr3-1,535,e-,phot,2091561201.121387,0.000031
46689,LaBr3-1,536,e-,phot,2091561201.121387,0.000043
46689,LaBr3-1,99,gamma,phot,2091561201.120302,0.000213
46689,LaBr3-1,100,e-,phot,2091561201.120302,0.004830
46689,LaBr3-1,101,e-,phot,2091561201.120302,0.000704
46689,LaBr3-1,102,e-,phot,2091561201.120302,0.000068
46689,LaBr3-1,103,e-,phot,2091561201.120302,0.000048
46689,LaBr3-1,104,e-,phot,2091561201.120302,0.000013
46689,LaBr3-1,105,e-,phot,2091561201.120302,0.000060
46689,LaBr3-1,106,e-,phot,2091561201.120302,0.000010
46689,LaBr3-1,97,gamma,RadioactiveDecay,2091561201.108830,0.000154
47090,EJ309-38,1953,e-,compt,1088005111.313674,0.012842
47090,EJ309-38,1945,gamma,eBrem,1088005111.313112,0.000018
47090,EJ309-38,1938,e-,RadioactiveDecay,1088005111.313189,2.297985
47471,EJ309-10,8869,e-,compt,45727.276185,0.181547
47471,EJ309-10,8870,e-,compt,45727.276185,0.000264
47471,EJ309-10,7,gamma,nFissionHP,45727.105622,0.000044
47471,EJ309-19,2345,e-,compt,45727.138386,0.508651
47471,EJ309-10,8868,e-,compt,45727.177468,0.087087
47471,EJ309-19,8,gamma,nFissionHP,45727.105984,0.000014
47481,EJ309-34,5,neutron,nFissionHP,45759.534850,0.021086
48159,EJ309-28,495,e-,compt,45727.273840,0.000256
48159,EJ309-28,496,e-,compt,45727.332361,0.008860
48159,EJ309-28,497,e-,compt,45727.332361,0.000264
48159,EJ309-28,494,e-,compt,45727.273840,0.398885
48159,EJ309-28,10,gamma,nFissionHP,45727.120227,0.000062
48159,LaBr3-0,55175,e-,phot,45726.492248,0.309210
48159,LaBr3-0,55644,e-,phot,45726.492272,0.019560
48159,LaBr3-0,55667,e-,phot,45726.492341,0.007764
48159,LaBr3-0,55668,e-,phot,45726.492341,0.004336
48159,LaBr3-0,55669,e-,phot,45726.492341,0.000781
48159,LaBr3-0,55671,e-,phot,45726.492341,0.000063
48159,LaBr3-0,55672,e-,phot,45726.492341,0.000083
48159,LaBr3-0,55673,e-,phot,45726.492341,0.000060
48159,LaBr3-0,55645,gamma,phot,45726.492272,0.000163
48159,LaBr3-0,55646,e-,phot,45726.492272,0.000028
48159,LaBr3-0,55647,e-,phot,45726.492272,0.000030
48159,LaBr3-0,55648,e-,phot,45726.492272,0.000043
48159,LaBr3-0,55176,gamma,phot,45726.492248,0.000130
48159,LaBr3-0,55177,e-,phot,45726.492248,0.003915
48159,LaBr3-0,55183,e-,phot,45726.492248,0.000026
48159,LaBr3-0,55184,e-,phot,45726.492248,0.000048
48159,LaBr3-0,55185,e-,phot,45726.492248,0.000063
48159,LaBr3-0,55186,e-,phot,45726.492248,0.000060
48159,LaBr3-0,55187,e-,phot,45726.492248,0.000026
48159,LaBr3-0,55188,e-,phot,45726.492248,0.000013
48159,LaBr3-0,55189,e-,phot,45726.492248,0.000013
48159,LaBr3-0,55190,e-,phot,45726.492248,0.000013
48159,LaBr3-0,55191,e-,phot,45726.492248,0.000013
48159,LaBr3-0,55192,e-,phot,45726.492248,0.000010
48159,LaBr3-0,55178,e-,phot,45726.492248,0.000051
48159,LaBr3-0,5731,e-,compt,45726.491445,0.643803
48159,LaBr3-0,55179,e-,phot,45726.492248,0.000634
48159,LaBr3-0,5732,e-,compt,45726.491445,0.001338
48159,LaBr3-0,55180,e-,phot,45726.492248,0.000617
48159,LaBr3-0,5733,e-,compt,45726.491445,0.000081
48159,LaBr3-0,5734,e-,compt,45726.491445,0.000057
48159,LaBr3-0,55182,e-,phot,45726.492248,0.000086
48159,LaBr3-0,5735,e-,compt,45726.491445,0.000031
48159,LaBr3-0,8,gamma,nFissionHP,45726.476913,0.000395
48550,EJ309-0,3188,e-,compt,45727.087698,0.528721
48550,EJ309-0,5,gamma,nFissionHP,45727.055606,0.000014
48741,EJ309-41,3085,e-,compt,5254578975.869292,0.317497
48741,EJ309-41,3086,e-,compt,5254578975.869292,0.000264
48741,EJ309-41,3087,e-,compt,5254578975.947806,0.208537
48741,EJ309-41,3088,e-,compt,5254578975.947806,0.000264
48741,EJ309-41,3089,e-,compt,5254578975.977683,0.038937
48741,EJ309-41,3084,gamma,RadioactiveDecay,5254578975.833454,0.000071
48741,LaBr3-0,11268,e-,phot,45726.313188,0.173951
48741,LaBr3-0,11410,e-,phot,45726.313208,0.005281
48741,LaBr3-0,11411,e-,phot,45726.313208,0.000572
48741,LaBr3-0,11412,e-,phot,45726.313208,0.003941
48741,LaBr3-0,11413,e-,phot,45726.313208,0.000000
48741,LaBr3-0,11414,e-,phot,45726.313208,0.000658
48741,LaBr3-0,11415,e-,phot,45726.313208,0.000661
48741,LaBr3-0,11416,e-,phot,45726.313208,0.000066
48741,LaBr3-0,11417,e-,phot,45726.313208,0.000080
48741,LaBr3-0,11418,e-,phot,45726.313208,0.000069
48741,LaBr3-0,11419,e-,phot,45726.313208,0.000029
48741,LaBr3-0,11420,e-,phot,45726.313208,0.000082
48741,LaBr3-0,11421,e-,phot,45726.313208,0.000082
48741,LaBr3-0,11422,e-,phot,45726.313208,0.000011
48741,LaBr3-0,11423,e-,phot,45726.313208,0.000013
48741,LaBr3-0,11269,gamma,phot,45726.313188,0.000288
48741,LaBr3-0,11270,e-,phot,45726.313188,0.001444
48741,LaBr3-0,11271,e-,phot,45726.313188,0.000031
48741,LaBr3-0,11272,e-,phot,45726.313188,0.000056
48741,LaBr3-0,10401,e-,compt,45726.302094,0.005898
48741,LaBr3-0,10402,e-,compt,45726.302094,0.003772
48741,LaBr3-0,10403,e-,compt,45726.302094,0.000541
48741,LaBr3-0,10404,e-,compt,45726.302094,0.000620
48741,LaBr3-0,10405,e-,compt,45726.302094,0.000065
48741,LaBr3-0,10406,e-,compt,45726.302094,0.000063
48741,LaBr3-0,10407,e-,compt,45726.302094,0.000045
48741,LaBr3-0,10408,e-,compt,45726.302094,0.000057
48741,LaBr3-0,10409,e-,compt,45726.302094,0.000060
48741,LaBr3-0,10410,e-,compt,45726.302094,0.000013
48741,LaBr3-0,4,gamma,nFissionHP,45726.294190,0.000366
